Name,Fulladdress,Street,Municipality,Categories,About,Phone,Phones,Claimed,Owner,Owner Id,Owner Link,Review Count,Average Rating,Review URL,Cid,Fid,Latitude,Longitude,Featured Image,Time Zone,Website,Domain,Opening Hours,Google Knowledge URL,Kgmid,Google Maps URL,Place Id,Emails,Facebook Links,Instagram Links,Youtube Links,Tiktok Links,Linkedin Links,Twitter Links,Search Keyword
Maki Sushi,"1970 AZ-95, Bullhead City, AZ 86442",1970 AZ-95,"Bullhead City, AZ 86442","Sushi restaurant, Caterer, Japanese restaurant","Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating]",(928) 763-2522,"(928) 763-2522, +1 928-763-2522",NO,Maki Sushi (Owner),,,333,4.2,"https://search.google.com/local/reviews?placeid=ChIJlwnqT15BzoARinc6CLHJFLY&q=Restaurant++Laughlin,+US&authuser=0&hl=en&gl=US",13120333376621541258,0x80ce415e4fea0997:0xb614c9b1083a778a,35.1175454,-114.5977356,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWml5bdT3Biti1ZS6loD-Lp_v2eAai0zDFc9v21Vx2O-KZrhV0eKrxbn4aJDVz4uJlMGGNuCZQzEvxl7WWwptzuhzlJvz5zq3X2mKWPj8lv47_i946BdIOH9-9xfheXJBaQ6_Pm62A=w408-h306-k-no,America/Phoenix,openmenu.com/restaurant/17d8924e-0554-11e8-ae2c-00163eeae34c,openmenu.com,"Wednesday(2026-09-02): [11 AM–10 PM], Thursday(2026-09-03): [11 AM–10 PM], Friday(2026-09-04): [11 AM–10 PM], Saturday(2026-09-05): [11 AM–10 PM], Sunday(2026-09-06): [11 AM–10 PM], Monday(2026-09-07): [Closed], Tuesday(2026-09-08): [11 AM–10 PM]",https://www.google.com/search?kgmid=/g/1td6yd7s,/g/1td6yd7s,https://www.google.com/maps?cid=13120333376621541258,ChIJlwnqT15BzoARinc6CLHJFLY,,,,,,,,"Restaurant  Laughlin, US"
Big Bend of the Colorado State Recreation Area,"4220 Needles Hwy, Laughlin, NV 89029",4220 Needles Hwy,"Laughlin, NV 89029","Park, Tourist attraction","Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot]",(702) 298-1859,"(702) 298-1859, +1 702-298-1859",YES,Big Bend of the Colorado State Recreation Area (Owner),113204813195861511866,https://www.google.com/maps/contrib/113204813195861511866,1599,4.6,"https://search.google.com/local/reviews?placeid=ChIJh9xGcztEzoARaPIDVNAgcJA&q=Restaurant++Laughlin,+US&authuser=0&hl=en&gl=US",10407854817988047464,0x80ce443b7346dc87:0x907020d05403f268,35.1184164,-114.64331999999999,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnMYSbvIkj8HtmtlmNNaZ8f1FP1Jty1d_G21sxzrxmUxZuZeprwrANF88eft-xB9NUB3dpFDL1CAn1AtypCT-vhygfWcDZIXOCkwJUGGeNx2MppK10ia6ohPln_fuKXbatJibRtsNOjt3rO=w408-h306-k-no,America/Los_Angeles,parks.nv.gov/parks/big-bend-of-the-colorado,parks.nv.gov,"Wednesday(2026-09-02): [7 AM–5 PM], Thursday(2026-09-03): [7 AM–5 PM], Friday(2026-09-04): [7 AM–5 PM], Saturday(2026-09-05): [7 AM–5 PM], Sunday(2026-09-06): [7 AM–5 PM], Monday(2026-09-07): [7 AM–5 PM], Tuesday(2026-09-08): [7 AM–5 PM]",,,https://www.google.com/maps?cid=10407854817988047464,ChIJh9xGcztEzoARaPIDVNAgcJA,,,,,,,,"Restaurant  Laughlin, US"
Colianno's Italian Restaurant,"2200 AZ-95, Bullhead City, AZ 86442",2200 AZ-95,"Bullhead City, AZ 86442",Restaurant,"Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating]",(928) 758-7104,"(928) 758-7104, +1 928-758-7104",YES,Colianno's Italian Restaurant (Owner),100167633908617292083,https://www.google.com/maps/contrib/100167633908617292083,143,3.9,"https://search.google.com/local/reviews?placeid=ChIJ7S14kb5BzoAR_TL_1z24Emk&q=Restaurant++Laughlin,+US&authuser=0&hl=en&gl=US",7571316499319567101,0x80ce41be91782ded:0x6912b83dd7ff32fd,35.1071708,-114.59778159999999,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkzfI_nDNXtLHIIPnmo3fpI9l9i-eGXB2oIQhX673Qt7RTU1HR3W2NpOnXZTDDdMKEOe8FQKQRdII02tOB6FCWbB8Ten8sAfaxsPho2KLNyOfvxvyzRkH7xeJRFQKOXr3BEXFU8YLjS7ro=w408-h306-k-no,America/Phoenix,coliannos.com/,coliannos.com,"Wednesday(2026-09-02): [11 AM–9 PM], Thursday(2026-09-03): [11 AM–9 PM], Friday(2026-09-04): [11 AM–9 PM], Saturday(2026-09-05): [11 AM–9 PM], Sunday(2026-09-06): [10 AM–9 PM], Monday(2026-09-07): [11 AM–9 PM], Tuesday(2026-09-08): [11 AM–9 PM]",https://www.google.com/search?kgmid=/g/11jjnj22xs,/g/11jjnj22xs,https://www.google.com/maps?cid=7571316499319567101,ChIJ7S14kb5BzoAR_TL_1z24Emk,,,,,,,,"Restaurant  Laughlin, US"
Jimmy's Burgers,"967 Hancock Rd #15, Bullhead City, AZ 86442",967 Hancock Rd #15,"Bullhead City, AZ 86442",Hamburger restaurant,"Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating]",(928) 758-6050,"(928) 758-6050, +1 928-758-6050",YES,Jimmy's Burgers (Owner),116741297458215367822,https://www.google.com/maps/contrib/116741297458215367822,428,4,"https://search.google.com/local/reviews?placeid=ChIJxTShN1JBzoARKVEu5NU-yNo&q=Restaurant++Laughlin,+US&authuser=0&hl=en&gl=US",15764919583987618089,0x80ce415237a134c5:0xdac83ed5e42e5129,35.1082713,-114.61534019999999,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmPacfELQwprq8MJZ5-gZbtGBCUDlJb8IXom_VtY8hbX5VpooDboOiROg__UmdtcSh6OkKaixgThsclzbZeeWgo6wOwjWjevfspQVJIC2x089byGPK__1mDjF3DoBcsQ6LOAK3Y=w408-h408-k-no,America/Phoenix,jimmysburgersaz.com/,jimmysburgersaz.com,"Wednesday(2026-09-02): [7 AM–9 PM], Thursday(2026-09-03): [7 AM–9 PM], Friday(2026-09-04): [7 AM–9 PM], Saturday(2026-09-05): [7 AM–9 PM], Sunday(2026-09-06): [7 AM–8 PM], Monday(2026-09-07): [7 AM–9 PM], Tuesday(2026-09-08): [7 AM–9 PM]",https://www.google.com/search?kgmid=/g/1tjbsf_d,/g/1tjbsf_d,https://www.google.com/maps?cid=15764919583987618089,ChIJxTShN1JBzoARKVEu5NU-yNo,,,,,,,,"Restaurant  Laughlin, US"
Megatoppers Pizza Joint,"832 Gemstone Ave, Bullhead City, AZ 86442",832 Gemstone Ave,"Bullhead City, AZ 86442","Pizza restaurant, Chicken wings restaurant, Delivery Restaurant, Salad shop","Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating]",(928) 763-7373,"(928) 763-7373, +1 928-763-7373",YES,Megatoppers Pizza Joint (Owner),116496033507598427517,https://www.google.com/maps/contrib/116496033507598427517,700,4.5,"https://search.google.com/local/reviews?placeid=ChIJPcjrKFNBzoARlh6iVkzzyZ0&q=Restaurant++Laughlin,+US&authuser=0&hl=en&gl=US",11369886243470057110,0x80ce415328ebc83d:0x9dc9f34c56a21e96,35.1087171,-114.618658,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmAlVGF5wMKQ-Avnv71DjZeuRITApMIHbA-tKpOzyECWCbqfi9e2TvVi1DIP08vaPTjNOb01Rx-NolwgEd3-WXFAGfLSWLUWYd_qhPGluf15daiGfur0Mg3a4hsCy5CicE3TtWA=w408-h725-k-no,America/Phoenix,megatoppers.brygid.online/zgrid/themes/13228/intro/index.jsp,megatoppers.brygid.online,"Wednesday(2026-09-02): [11 AM–9 PM], Thursday(2026-09-03): [11 AM–9 PM], Friday(2026-09-04): [11 AM–9 PM], Saturday(2026-09-05): [11 AM–9 PM], Sunday(2026-09-06): [11 AM–9 PM], Monday(2026-09-07): [Closed], Tuesday(2026-09-08): [Closed]",https://www.google.com/search?kgmid=/g/11c6zq1h2n,/g/11c6zq1h2n,https://www.google.com/maps?cid=11369886243470057110,ChIJPcjrKFNBzoARlh6iVkzzyZ0,,,,,,,,"Restaurant  Laughlin, US"
Humberto's Mexican Food,"1136 AZ-95, Bullhead City, AZ 86429",1136 AZ-95,"Bullhead City, AZ 86429","Mexican restaurant, Fast food restaurant","Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating]",(928) 754-1313,"(928) 754-1313, +1 928-754-1313",NO,Humberto's Mexican Food (Owner),,,1000,4.4,"https://search.google.com/local/reviews?placeid=ChIJp1WerDVCzoAR0fFVqqj2AcM&q=Restaurant++Laughlin,+US&authuser=0&hl=en&gl=US",14051783516645355985,0x80ce4235ac9e55a7:0xc301f6a8aa55f1d1,35.1453118,-114.56846259999999,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmMDSWnQFQefjJazlINL8oOZFgn_QkSgaudssxVtN2c4YV8WENUA2KsbLvRD4Gk8GN0ujlYCNUiScXKfcgmzRVmS_VCrdq9rDcYcOp262rnZ1FW12JesH2ASeihGLTxq7GTq76H1A=w408-h306-k-no,America/Phoenix,humbertos.top/,humbertos.top,"Wednesday(2026-09-02): [8 AM–9 PM], Thursday(2026-09-03): [8 AM–9 PM], Friday(2026-09-04): [8 AM–9 PM], Saturday(2026-09-05): [8 AM–9 PM], Sunday(2026-09-06): [8 AM–9 PM], Monday(2026-09-07): [8 AM–9 PM], Tuesday(2026-09-08): [8 AM–9 PM]",https://www.google.com/search?kgmid=/g/12qhdwn9r,/g/12qhdwn9r,https://www.google.com/maps?cid=14051783516645355985,ChIJp1WerDVCzoAR0fFVqqj2AcM,,,,,,,,"Restaurant  Laughlin, US"
Subway,"1900 S Casino Dr, Laughlin, NV 89029",1900 S Casino Dr,"Laughlin, NV 89029","Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant","Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating]",(702) 298-3586,"(702) 298-3586, +1 702-298-3586",YES,Subway (Owner),104281443374860759461,https://www.google.com/maps/contrib/104281443374860759461,180,3.9,"https://search.google.com/local/reviews?placeid=ChIJObu3SKtDzoAR3VJ57M0dZFM&q=Restaurant++Laughlin,+US&authuser=0&hl=en&gl=US",6008960573091959517,0x80ce43ab48b7bb39:0x53641dcdec7952dd,35.163592799999996,-114.5718821,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWl2ObFKIUXR3SpY6DS-RdQa_nuw4jkbNqjiLMyz8t9ts8aH8Z0gXt4-JHKRmzbEvky3ZWP9535reWqlf-fhEdA1Gi0xhYqHD1IuSBJ_iz86sHtLNdUPXTzMLlUeKNjicTZzY1oU=w408-h306-k-no,America/Los_Angeles,restaurants.subway.com/united-states/nv/laughlin/1900-s-casino-dr?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=26755&utm_campaign=evergreen-2020&y_source=1_MTQ5MDM5MDctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,restaurants.subway.com,"Wednesday(2026-09-02): [Open 24 hours], Thursday(2026-09-03): [Open 24 hours], Friday(2026-09-04): [Open 24 hours], Saturday(2026-09-05): [Open 24 hours], Sunday(2026-09-06): [Open 24 hours], Monday(2026-09-07): [Open 24 hours], Tuesday(2026-09-08): [Open 24 hours]",https://www.google.com/search?kgmid=/g/1tdnfjss,/g/1tdnfjss,https://www.google.com/maps?cid=6008960573091959517,ChIJObu3SKtDzoAR3VJ57M0dZFM,,,,,,,,"Restaurant  Laughlin, US"
Popeyes Louisiana Kitchen,"2350 Miracle Mile Ste 150, Bullhead City, AZ 86442",2350 Miracle Mile Ste 150,"Bullhead City, AZ 86442","Chicken restaurant, Fast food restaurant, Restaurant","Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating]",(928) 201-3490,"(928) 201-3490, +1 928-201-3490",YES,Popeyes Louisiana Kitchen (Owner),105515327401720932667,https://www.google.com/maps/contrib/105515327401720932667,174,3.1,"https://search.google.com/local/reviews?placeid=ChIJWW2wfwdBzoARsRxvK2vSgmA&q=Restaurant++Laughlin,+US&authuser=0&hl=en&gl=US",6954352132345502897,0x80ce41077fb06d59:0x6082d26b2b6f1cb1,35.1029976,-114.59710009999999,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnZ6N7eCw1K7-we04f3N02IylRWFq166RzvR_X3_w7TRoM--Tns4cHDK0wlnZrocNgM_XDilzE0PGeQYjcRlCDR_0JN8ySzweBIZA08vYqeo2TySpANoYeZQfg2mi8T-gG2PpQn=w426-h240-k-no,America/Phoenix,www.popeyes.com/store-locator/store/restaurant_241596,www.popeyes.com,"Wednesday(2026-09-02): [8:30 AM–12 AM], Thursday(2026-09-03): [8:30 AM–12 AM], Friday(2026-09-04): [8:30 AM–12 AM], Saturday(2026-09-05): [8:30 AM–12 AM], Sunday(2026-09-06): [8:30 AM–12 AM], Monday(2026-09-07): [8:30 AM–12 AM], Tuesday(2026-09-08): [8:30 AM–12 AM]",https://www.google.com/search?kgmid=/g/11t74b7n0g,/g/11t74b7n0g,https://www.google.com/maps?cid=6954352132345502897,ChIJWW2wfwdBzoARsRxvK2vSgmA,,,,,,,,"Restaurant  Laughlin, US"
Humberto's Mexican Food,"3030 Needles Hwy #1100, Laughlin, NV 89029",3030 Needles Hwy #1100,"Laughlin, NV 89029",Mexican restaurant,,(702) 757-4117,"(702) 757-4117, +1 702-757-4117",NO,Humberto's Mexican Food (Owner),,,339,3.9,"https://search.google.com/local/reviews?placeid=ChIJzUAamHZEzoARzJkV7pzL0PI&q=Restaurant++Laughlin,+US&authuser=0&hl=en&gl=US",17496708427204106700,0x80ce4476981a40cd:0xf2d0cb9cee1599cc,35.1422145,-114.62267,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlTv2PaB2L8ypl8NCM2iWSFSnJ76URE4QsjLL-gEBzvX3nEz6hfo_dvtEgaPfv9-vRYNuObWln-gwEeNLagocclhe1ApqiK-Qc4QDLefRQ9L3nTgjMpdS-P1zg4HG0df5bkPSbn=w408-h544-k-no,America/Los_Angeles,,,,https://www.google.com/search?kgmid=/g/1tp_6p8s,/g/1tp_6p8s,https://www.google.com/maps?cid=17496708427204106700,ChIJzUAamHZEzoARzJkV7pzL0PI,,,,,,,,"Restaurant  Laughlin, US"
Katherine Landing at Lake Mohave Marina,"2690 Katherine Spur, Bullhead City, AZ 86429",2690 Katherine Spur,"Bullhead City, AZ 86429","Restaurant, Boat rental service, Motel, Marina, RV park, Storage facility","Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot]",(928) 754-3245,"(928) 754-3245, +1 928-754-3245",YES,Katherine Landing at Lake Mohave Marina (Owner),113365922233545258083,https://www.google.com/maps/contrib/113365922233545258083,1284,4.5,"https://search.google.com/local/reviews?placeid=ChIJ7TOHNCZ7zoARFG533mkozpM&q=Restaurant++Laughlin,+US&authuser=0&hl=en&gl=US",10650494603946847764,0x80ce7b26348733ed:0x93ce2869de776e14,35.218556,-114.56557989999999,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmVR09rl3s82bbG_ZB2uhO8mrJQpR8fRb4tPcGHtDvObqwPhzO5JJ21vmSV6bWo_4ic9w5R4CmnjEcv7AC5l6natSSgE0ZAUlyxLR3jOgKG16_ml1j0niLH0hQmfBbUw7MWfGeN=w408-h271-k-no,America/Phoenix,www.katherinelanding.com/,www.katherinelanding.com,,https://www.google.com/search?kgmid=/g/1tpf7dph,/g/1tpf7dph,https://www.google.com/maps?cid=10650494603946847764,ChIJ7TOHNCZ7zoARFG533mkozpM,,,,,,,,"Restaurant  Laughlin, US"
Panda Express,"1900 S Casino Dr, Laughlin, NV 89029",1900 S Casino Dr,"Laughlin, NV 89029","Chinese restaurant, Asian restaurant, Caterer, Chinese noodle restaurant, Chinese takeaway, Delivery Chinese restaurant, Fast food restaurant, Takeout Restaurant, Restaurant, Wok restaurant","Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating]",(702) 760-8797,"(702) 760-8797, +1 702-760-8797",YES,Panda Express (Owner),110257723142883763351,https://www.google.com/maps/contrib/110257723142883763351,203,3.7,"https://search.google.com/local/reviews?placeid=ChIJObu3SKtDzoARQNNfSrjxXac&q=Restaurant++Laughlin,+US&authuser=0&hl=en&gl=US",12060061150992126784,0x80ce43ab48b7bb39:0xa75df1b84a5fd340,35.1675892,-114.56564329999999,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWl_5ZRrW3oOG6OueGke89hxyWfhJUJkBo_otT1177Pbn69TGfRthEsr8n-uCyXZhA8V9INwITto1nq1a-Ko8h5oMPZf8AZ_sDOaM08h0cOoOjoGwx7DbSy8jEDIigaGbqTE_mQ=w408-h306-k-no,America/Phoenix,www.pandaexpress.com/locations/nv/laughlin/5120?utm_source=google_gbp&utm_medium=organic&utm_campaign=websitelink,www.pandaexpress.com,"Wednesday(2026-09-02): [12–9:30 PM], Thursday(2026-09-03): [12–9:30 PM], Friday(2026-09-04): [11 AM–12 AM], Saturday(2026-09-05): [11 AM–12 AM], Sunday(2026-09-06): [11 AM–9:30 PM], Monday(2026-09-07): [12–9:30 PM], Tuesday(2026-09-08): [12–9:30 PM]",https://www.google.com/search?kgmid=/g/1tgpsx94,/g/1tgpsx94,https://www.google.com/maps?cid=12060061150992126784,ChIJObu3SKtDzoARQNNfSrjxXac,,,,,,,,"Restaurant  Laughlin, US"
Sbarro,"10000 Aha Macav Pkwy, Laughlin, NV 89029",10000 Aha Macav Pkwy,"Laughlin, NV 89029","Pizza restaurant, Caterer, Fast food restaurant, Italian restaurant, Takeout Restaurant, Pasta shop, Pizza delivery, Pizza Takeout","Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating]",(702) 535-4915,"(702) 535-4915, +1 702-535-4915",YES,Sbarro (Owner),100686719495298672970,https://www.google.com/maps/contrib/100686719495298672970,43,4.2,"https://search.google.com/local/reviews?placeid=ChIJQxNEw5c4zoARRo6Xn-IVq_Q&q=Restaurant++Laughlin,+US&authuser=0&hl=en&gl=US",17630209229356240454,0x80ce3897c3441343:0xf4ab15e29f978e46,35.015439,-114.641392,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWln3l072OqvXqmMyYFRIbmGbhDUfoNgT0WxV8mQ4YFWCqZG4ZWTI3xWwLQqyjdllPwfVXpkx0Q97RAFYfrGLYrhHglXzqE2k1Es4H6iK7Pm8ESLBhX6c-6ShcSuHyT8QN4ABoqR=w426-h240-k-no,America/Los_Angeles,sbarro.com/,sbarro.com,"Wednesday(2026-09-02): [10 AM–9 PM], Thursday(2026-09-03): [10 AM–9 PM], Friday(2026-09-04): [10 AM–10 PM], Saturday(2026-09-05): [10 AM–10 PM], Sunday(2026-09-06): [10 AM–9 PM], Monday(2026-09-07): [10 AM–9 PM], Tuesday(2026-09-08): [10 AM–9 PM]",https://www.google.com/search?kgmid=/g/1thw2f8n,/g/1thw2f8n,https://www.google.com/maps?cid=17630209229356240454,ChIJQxNEw5c4zoARRo6Xn-IVq_Q,,,,,,,,"Restaurant  Laughlin, US"
Spa At Laughlin Ranch,"1360 William Hardy Dr, Bullhead City, AZ 86429",1360 William Hardy Dr,"Bullhead City, AZ 86429",Day spa,"Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom]",(928) 754-4050,"(928) 754-4050, +1 928-754-4050",YES,Spa At Laughlin Ranch (Owner),103076734525095238351,https://www.google.com/maps/contrib/103076734525095238351,94,4.4,"https://search.google.com/local/reviews?placeid=ChIJifVA1QFCzoARITVmsMGh4GA&q=Restaurant++Laughlin,+US&authuser=0&hl=en&gl=US",6980757275684517153,0x80ce4201d540f589:0x60e0a1c1b0663521,35.138557399999996,-114.5261764,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlz6_braUPetAzXGyKXrxmqTq2PgPX4FsULPqYClOMXLnj77oLxtXXoKM7pmRKt-SXXiuOugMr7qVcUHij1YgjobXkk9jSU4_me5PWptLRdfvFyq9E4Kr4T8obI2yktHAhL4Ewg=w408-h544-k-no,America/Phoenix,www.laughlinranch.com/,www.laughlinranch.com,"Wednesday(2026-09-02): [8 AM–4 PM], Thursday(2026-09-03): [8 AM–4 PM], Friday(2026-09-04): [8 AM–4 PM], Saturday(2026-09-05): [8 AM–4 PM], Sunday(2026-09-06): [8 AM–3 PM], Monday(2026-09-07): [8 AM–3 PM], Tuesday(2026-09-08): [8 AM–3 PM]",https://www.google.com/search?kgmid=/g/1tg4x3kp,/g/1tg4x3kp,https://www.google.com/maps?cid=6980757275684517153,ChIJifVA1QFCzoARITVmsMGh4GA,,,,,,,,"Restaurant  Laughlin, US"
Pro-Fit-Kitchin,"2350 Miracle Mile Suite 306, Bullhead City, AZ 86442",2350 Miracle Mile Suite 306,"Bullhead City, AZ 86442",Restaurant,Accessibility: [Wheelchair accessible entrance],(928) 278-4220,"(928) 278-4220, +1 928-278-4220",YES,Pro-Fit-Kitchin (Owner),112510530307370777590,https://www.google.com/maps/contrib/112510530307370777590,188,4.7,"https://search.google.com/local/reviews?placeid=ChIJqUBASYxBzoARv_gWdAElZlw&q=Restaurant++Laughlin,+US&authuser=0&hl=en&gl=US",6658049787286714559,0x80ce418c494040a9:0x5c6625017416f8bf,35.101518,-114.59478999999999,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkjXUybMvUSt-jnYs2ePlcrdf6o1X3fttWvAt14tJZKTkYgezlQUCvKuYFQXLSnYUKt8lTM9FWoytldrZjRHyo5NF29GeWUv6NlDyRGaeNJGoCwAh1cjDTk6Y4s1kKOnupIZQVe=w426-h240-k-no,America/Phoenix,www.profitkitchin.com/,www.profitkitchin.com,,https://www.google.com/search?kgmid=/g/11mtd0n6jm,/g/11mtd0n6jm,https://www.google.com/maps?cid=6658049787286714559,ChIJqUBASYxBzoARv_gWdAElZlw,,,,,,,,"Restaurant  Laughlin, US"
Rilibertos mexican food,"1751 AZ-95, Bullhead City, AZ 86442",1751 AZ-95,"Bullhead City, AZ 86442","Mexican restaurant, Fast food restaurant","Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating]",(928) 758-3359,"(928) 758-3359, +1 928-758-3359",YES,Rilibertos mexican food (Owner),113993033972990592325,https://www.google.com/maps/contrib/113993033972990592325,727,3.9,"https://search.google.com/local/reviews?placeid=ChIJtcXFX2JBzoARB9OYgVemrAI&q=Restaurant++Laughlin,+US&authuser=0&hl=en&gl=US",192711778836730631,0x80ce41625fc5c5b5:0x2aca6578198d307,35.1217942,-114.58684149999999,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmK1Gn_cjZ-99kPGgzOL5M6QB5AxQOIiWEwRp1w6Hdh_EzWhpyQ9gorU7CJkjR_c7RuTzQ2NQ7Vt7QZ2ElNUBtEro_5ViUlSidkji5tJjHklkqPoDnSZAtZXVeXqVn_I9X2d7JdDQ=w426-h240-k-no,America/Phoenix,www.rilibertos.com/,www.rilibertos.com,"Wednesday(2026-09-02): [7 AM–10 PM], Thursday(2026-09-03): [7 AM–10 PM], Friday(2026-09-04): [7 AM–12 AM], Saturday(2026-09-05): [7 AM–12 AM], Sunday(2026-09-06): [7 AM–12 AM], Monday(2026-09-07): [7 AM–10 PM], Tuesday(2026-09-08): [7 AM–10 PM]",https://www.google.com/search?kgmid=/g/11b7yprdv8,/g/11b7yprdv8,https://www.google.com/maps?cid=192711778836730631,ChIJtcXFX2JBzoARB9OYgVemrAI,,,,,,,,"Restaurant  Laughlin, US"
Wienerschnitzel,"2840 AZ-95 Unit 200, Bullhead City, AZ 86442",2840 AZ-95 Unit 200,"Bullhead City, AZ 86442","Fast food restaurant, American restaurant, Hot dog restaurant, Ice cream shop, Restaurant","Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating]",(928) 704-4515,"(928) 704-4515, +1 928-704-4515",YES,Wienerschnitzel (Owner),110372998812062818476,https://www.google.com/maps/contrib/110372998812062818476,1058,4.1,"https://search.google.com/local/reviews?placeid=ChIJnaST6iFBzoAR-9TO43Cv5hk&q=Restaurant++Laughlin,+US&authuser=0&hl=en&gl=US",1866371994984830203,0x80ce4121ea93a49d:0x19e6af70e3ced4fb,35.0828299,-114.596666,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnKzAkmMzcPHYl_iA0Z_dm8opmQhbq6KPUEoVMEFLnbVQbiOTQ8QffyxAnJnlNWEmueBSPYrFSOe3F9PGN89z9yCpQsD6iO7frxc0NgRjhtdyQc7zBnbpfAh9Dc7NmOYCyBZ2TD=w493-h240-k-no,America/Phoenix,www.wienerschnitzel.com/location/713-mhave-valley-mohave-drive-bullhead-city-2840-highway-95-200-bullhead-city-az-86442/?utm_source=google&utm_medium=profiles&utm_campaign=local_profiles,www.wienerschnitzel.com,"Wednesday(2026-09-02): [9 AM–11 PM], Thursday(2026-09-03): [9 AM–11 PM], Friday(2026-09-04): [9 AM–12 AM], Saturday(2026-09-05): [9 AM–12 AM], Sunday(2026-09-06): [9 AM–11 PM], Monday(2026-09-07): [9 AM–11 PM], Tuesday(2026-09-08): [9 AM–11 PM]",https://www.google.com/search?kgmid=/g/1tfzh13p,/g/1tfzh13p,https://www.google.com/maps?cid=1866371994984830203,ChIJnaST6iFBzoAR-9TO43Cv5hk,,,,,,,,"Restaurant  Laughlin, US"
Mojave Resort Golf Club,"9905 Aha Macav Pkwy, Laughlin, NV 89029",9905 Aha Macav Pkwy,"Laughlin, NV 89029","Golf course, Bar, Bar & grill, Golf driving range, Golf instructor, Golf shop, Public golf course","Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot]",(702) 535-4653,"(702) 535-4653, +1 702-535-4653",YES,Mojave Resort Golf Club (Owner),109667037186823254518,https://www.google.com/maps/contrib/109667037186823254518,206,4.4,"https://search.google.com/local/reviews?placeid=ChIJiTPjskBHzoAR6s22m3zAz_A&q=Restaurant++Laughlin,+US&authuser=0&hl=en&gl=US",17352299530702736874,0x80ce4740b2e33389:0xf0cfc07c9bb6cdea,35.0218157,-114.6476867,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmFEjJgxDOuTh2UOhcH0D55QuHVFnjXtqPXhQvQ-nK9lDzeLciZmwHY5l8jGyx7mYj4A-U_0UPFbCUMUp7_03Dlk_7KXvPfxKEiPL9MswG-2GeMATZ6lPZPsCzckfRr50Yxyaqb=w408-h310-k-no,America/Los_Angeles,www.mojavegolf.com/,www.mojavegolf.com,,https://www.google.com/search?kgmid=/g/1tfc6x3l,/g/1tfc6x3l,https://www.google.com/maps?cid=17352299530702736874,ChIJiTPjskBHzoAR6s22m3zAz_A,,,,,,,,"Restaurant  Laughlin, US"
